column,value,count,pct,is_rare,suggested_group,role,feature_group
customerID,0769-MURVM,1,0.0142,True,Other,feature,unknown
customerID,9253-VIFJQ,1,0.0142,True,Other,feature,unknown
customerID,7030-FZTFM,1,0.0142,True,Other,feature,unknown
customerID,9741-YLNTD,1,0.0142,True,Other,feature,unknown
customerID,5917-RYRMG,1,0.0142,True,Other,feature,unknown
customerID,5120-ZBLAI,1,0.0142,True,Other,feature,unknown
customerID,1194-BHJYC,1,0.0142,True,Other,feature,unknown
customerID,3663-MITLP,1,0.0142,True,Other,feature,unknown
customerID,0906-QVPMS,1,0.0142,True,Other,feature,unknown
customerID,9025-ZRPVR,1,0.0142,True,Other,feature,unknown
customerID,1905-OEILC,1,0.0142,True,Other,feature,unknown
customerID,7858-GTZSP,1,0.0142,True,Other,feature,unknown
customerID,3285-UCQVC,1,0.0142,True,Other,feature,unknown
customerID,6248-BSHKG,1,0.0142,True,Other,feature,unknown
customerID,4685-TFLLS,1,0.0142,True,Other,feature,unknown
customerID,3470-BTGQO,1,0.0142,True,Other,feature,unknown
customerID,1209-VFFOC,1,0.0142,True,Other,feature,unknown
customerID,8224-DWCKX,1,0.0142,True,Other,feature,unknown
customerID,5482-PLVPE,1,0.0142,True,Other,feature,unknown
customerID,4553-DVPZG,1,0.0142,True,Other,feature,unknown
customerID,4902-OHLSK,1,0.0142,True,Other,feature,unknown
customerID,6917-IAYHD,1,0.0142,True,Other,feature,unknown
customerID,0495-ZBNGW,1,0.0142,True,Other,feature,unknown
customerID,8620-RJPZN,1,0.0142,True,Other,feature,unknown
customerID,7572-KPVKK,1,0.0142,True,Other,feature,unknown
customerID,2642-MAWLJ,1,0.0142,True,Other,feature,unknown
customerID,2357-COQEK,1,0.0142,True,Other,feature,unknown
customerID,7103-ZGVNT,1,0.0142,True,Other,feature,unknown
customerID,3737-GCSPV,1,0.0142,True,Other,feature,unknown
customerID,2027-WKXMW,1,0.0142,True,Other,feature,unknown
customerID,7137-NAXML,1,0.0142,True,Other,feature,unknown
customerID,2428-ZMCTB,1,0.0142,True,Other,feature,unknown
customerID,2961-VNFKL,1,0.0142,True,Other,feature,unknown
customerID,1768-HNVGJ,1,0.0142,True,Other,feature,unknown
customerID,6963-KQYQB,1,0.0142,True,Other,feature,unknown
customerID,5934-RMPOV,1,0.0142,True,Other,feature,unknown
customerID,1207-BLKSA,1,0.0142,True,Other,feature,unknown
customerID,4088-YLDSU,1,0.0142,True,Other,feature,unknown
customerID,8316-BBQAY,1,0.0142,True,Other,feature,unknown
customerID,1166-PQLGG,1,0.0142,True,Other,feature,unknown
customerID,3146-JTQHR,1,0.0142,True,Other,feature,unknown
customerID,4291-YZODP,1,0.0142,True,Other,feature,unknown
customerID,4395-PZMSN,1,0.0142,True,Other,feature,unknown
customerID,6427-FEFIG,1,0.0142,True,Other,feature,unknown
customerID,0017-IUDMW,1,0.0142,True,Other,feature,unknown
customerID,8706-HRADD,1,0.0142,True,Other,feature,unknown
customerID,9955-QOPOY,1,0.0142,True,Other,feature,unknown
customerID,4385-ZKVNW,1,0.0142,True,Other,feature,unknown
customerID,5446-DKWYW,1,0.0142,True,Other,feature,unknown
customerID,2034-CGRHZ,1,0.0142,True,Other,feature,unknown
customerID,5797-APWZC,1,0.0142,True,Other,feature,unknown
customerID,3683-QKIUE,1,0.0142,True,Other,feature,unknown
customerID,4228-ZGYUW,1,0.0142,True,Other,feature,unknown
customerID,9031-ZVQPT,1,0.0142,True,Other,feature,unknown
customerID,2990-IAJSV,1,0.0142,True,Other,feature,unknown
customerID,8107-KNCIM,1,0.0142,True,Other,feature,unknown
customerID,9027-YFHQJ,1,0.0142,True,Other,feature,unknown
customerID,5176-LDKUH,1,0.0142,True,Other,feature,unknown
customerID,4644-OBGFZ,1,0.0142,True,Other,feature,unknown
customerID,7926-IJOOU,1,0.0142,True,Other,feature,unknown
customerID,6480-YAGIY,1,0.0142,True,Other,feature,unknown
customerID,4029-HPFVY,1,0.0142,True,Other,feature,unknown
customerID,7602-DBTOU,1,0.0142,True,Other,feature,unknown
customerID,5345-BMKWB,1,0.0142,True,Other,feature,unknown
customerID,3519-ZKXGG,1,0.0142,True,Other,feature,unknown
customerID,5457-COLHT,1,0.0142,True,Other,feature,unknown
customerID,6416-TVAIH,1,0.0142,True,Other,feature,unknown
customerID,5451-YHYPW,1,0.0142,True,Other,feature,unknown
customerID,5108-ADXWO,1,0.0142,True,Other,feature,unknown
customerID,7998-WNZEM,1,0.0142,True,Other,feature,unknown
customerID,3066-RRJIO,1,0.0142,True,Other,feature,unknown
customerID,4664-NJCMS,1,0.0142,True,Other,feature,unknown
customerID,0307-BCOPK,1,0.0142,True,Other,feature,unknown
customerID,7629-WFGLW,1,0.0142,True,Other,feature,unknown
customerID,2542-HYGIQ,1,0.0142,True,Other,feature,unknown
customerID,6715-OFDBP,1,0.0142,True,Other,feature,unknown
customerID,5016-LIPDW,1,0.0142,True,Other,feature,unknown
customerID,6481-LXPWL,1,0.0142,True,Other,feature,unknown
customerID,1567-DSCIC,1,0.0142,True,Other,feature,unknown
customerID,2150-UWTFY,1,0.0142,True,Other,feature,unknown
customerID,6124-ACRHJ,1,0.0142,True,Other,feature,unknown
customerID,9362-MWODR,1,0.0142,True,Other,feature,unknown
customerID,9975-GPKZU,1,0.0142,True,Other,feature,unknown
customerID,9625-RZFUK,1,0.0142,True,Other,feature,unknown
customerID,5153-LXKDT,1,0.0142,True,Other,feature,unknown
customerID,5161-UBZXI,1,0.0142,True,Other,feature,unknown
customerID,1020-JPQOW,1,0.0142,True,Other,feature,unknown
customerID,7919-ZODZZ,1,0.0142,True,Other,feature,unknown
customerID,0565-JUPYD,1,0.0142,True,Other,feature,unknown
customerID,6867-ACCZI,1,0.0142,True,Other,feature,unknown
customerID,5939-XAIXZ,1,0.0142,True,Other,feature,unknown
customerID,9054-FOWNV,1,0.0142,True,Other,feature,unknown
customerID,2683-BPJSO,1,0.0142,True,Other,feature,unknown
customerID,2157-MXBJS,1,0.0142,True,Other,feature,unknown
customerID,8207-VVMYB,1,0.0142,True,Other,feature,unknown
customerID,9732-EQMWY,1,0.0142,True,Other,feature,unknown
customerID,9360-AHGNL,1,0.0142,True,Other,feature,unknown
customerID,1087-UDSIH,1,0.0142,True,Other,feature,unknown
customerID,5269-NRGDP,1,0.0142,True,Other,feature,unknown
customerID,6195-MELTI,1,0.0142,True,Other,feature,unknown
customerID,5485-WUYWF,1,0.0142,True,Other,feature,unknown
customerID,2121-JAFOM,1,0.0142,True,Other,feature,unknown
customerID,8818-DOPVL,1,0.0142,True,Other,feature,unknown
customerID,2632-UCGVD,1,0.0142,True,Other,feature,unknown
customerID,5445-PZWGX,1,0.0142,True,Other,feature,unknown
customerID,1227-UDMZR,1,0.0142,True,Other,feature,unknown
customerID,5198-HQAEN,1,0.0142,True,Other,feature,unknown
customerID,9170-CCKOU,1,0.0142,True,Other,feature,unknown
customerID,2167-FQSTQ,1,0.0142,True,Other,feature,unknown
customerID,2819-GWENI,1,0.0142,True,Other,feature,unknown
customerID,1043-YCUTE,1,0.0142,True,Other,feature,unknown
customerID,3814-MLAXC,1,0.0142,True,Other,feature,unknown
customerID,3572-UUHRS,1,0.0142,True,Other,feature,unknown
customerID,2692-PFYTJ,1,0.0142,True,Other,feature,unknown
customerID,1226-UDFZR,1,0.0142,True,Other,feature,unknown
customerID,5955-EPOAZ,1,0.0142,True,Other,feature,unknown
customerID,6821-JPCDC,1,0.0142,True,Other,feature,unknown
customerID,8815-LMFLX,1,0.0142,True,Other,feature,unknown
customerID,9135-HSWOC,1,0.0142,True,Other,feature,unknown
customerID,8582-KRHPJ,1,0.0142,True,Other,feature,unknown
customerID,5811-IWXYM,1,0.0142,True,Other,feature,unknown
customerID,7044-YAACC,1,0.0142,True,Other,feature,unknown
customerID,8189-XRIKE,1,0.0142,True,Other,feature,unknown
customerID,1506-YJTYT,1,0.0142,True,Other,feature,unknown
customerID,4123-DVHPH,1,0.0142,True,Other,feature,unknown
customerID,6425-YQLLO,1,0.0142,True,Other,feature,unknown
customerID,5442-UTCVD,1,0.0142,True,Other,feature,unknown
customerID,2228-BZDEE,1,0.0142,True,Other,feature,unknown
customerID,7734-DBOAI,1,0.0142,True,Other,feature,unknown
customerID,2789-CZANW,1,0.0142,True,Other,feature,unknown
customerID,2091-RFFBA,1,0.0142,True,Other,feature,unknown
customerID,2114-MGINA,1,0.0142,True,Other,feature,unknown
customerID,7596-LDUXP,1,0.0142,True,Other,feature,unknown
customerID,3740-RLMVT,1,0.0142,True,Other,feature,unknown
customerID,4489-SNOJF,1,0.0142,True,Other,feature,unknown
customerID,2192-OZITF,1,0.0142,True,Other,feature,unknown
customerID,5651-CPDND,1,0.0142,True,Other,feature,unknown
customerID,2186-QZEYA,1,0.0142,True,Other,feature,unknown
customerID,1131-ALZWV,1,0.0142,True,Other,feature,unknown
customerID,7729-XBTWX,1,0.0142,True,Other,feature,unknown
customerID,9134-WYRVP,1,0.0142,True,Other,feature,unknown
customerID,3284-SVCRO,1,0.0142,True,Other,feature,unknown
customerID,9732-OUYRN,1,0.0142,True,Other,feature,unknown
customerID,0559-CKHUS,1,0.0142,True,Other,feature,unknown
customerID,2931-SVLTV,1,0.0142,True,Other,feature,unknown
customerID,6899-PPEEA,1,0.0142,True,Other,feature,unknown
customerID,7504-UWHNB,1,0.0142,True,Other,feature,unknown
customerID,2582-FFFZR,1,0.0142,True,Other,feature,unknown
customerID,8908-NMQTX,1,0.0142,True,Other,feature,unknown
customerID,2187-LZGPL,1,0.0142,True,Other,feature,unknown
customerID,1431-AIDJQ,1,0.0142,True,Other,feature,unknown
customerID,6288-LBEAR,1,0.0142,True,Other,feature,unknown
customerID,4597-NUCQV,1,0.0142,True,Other,feature,unknown
customerID,9019-QVLZD,1,0.0142,True,Other,feature,unknown
customerID,8413-YNHNV,1,0.0142,True,Other,feature,unknown
customerID,5808-TOTXO,1,0.0142,True,Other,feature,unknown
customerID,4369-NYSCF,1,0.0142,True,Other,feature,unknown
customerID,6333-YDVLT,1,0.0142,True,Other,feature,unknown
customerID,5324-KTGCG,1,0.0142,True,Other,feature,unknown
customerID,5599-HVLTW,1,0.0142,True,Other,feature,unknown
customerID,7394-LWLYN,1,0.0142,True,Other,feature,unknown
customerID,3707-LRWZD,1,0.0142,True,Other,feature,unknown
customerID,6873-UDNLD,1,0.0142,True,Other,feature,unknown
customerID,2700-LUEVA,1,0.0142,True,Other,feature,unknown
customerID,1455-ESIQH,1,0.0142,True,Other,feature,unknown
customerID,0958-YHXGP,1,0.0142,True,Other,feature,unknown
customerID,1101-SSWAG,1,0.0142,True,Other,feature,unknown
customerID,2979-SXESE,1,0.0142,True,Other,feature,unknown
customerID,4013-TLDHQ,1,0.0142,True,Other,feature,unknown
customerID,5743-KHMNA,1,0.0142,True,Other,feature,unknown
customerID,4194-FJARJ,1,0.0142,True,Other,feature,unknown
customerID,5325-UWTWJ,1,0.0142,True,Other,feature,unknown
customerID,3969-GYXEL,1,0.0142,True,Other,feature,unknown
customerID,9208-OLGAQ,1,0.0142,True,Other,feature,unknown
customerID,3244-CQPHU,1,0.0142,True,Other,feature,unknown
customerID,2674-MLXMN,1,0.0142,True,Other,feature,unknown
customerID,9708-HPXWZ,1,0.0142,True,Other,feature,unknown
customerID,6992-TKNYO,1,0.0142,True,Other,feature,unknown
customerID,4468-YDOVK,1,0.0142,True,Other,feature,unknown
customerID,3754-DXMRT,1,0.0142,True,Other,feature,unknown
customerID,5792-JALQC,1,0.0142,True,Other,feature,unknown
customerID,7130-VTEWQ,1,0.0142,True,Other,feature,unknown
customerID,2200-DSAAL,1,0.0142,True,Other,feature,unknown
customerID,4302-ZYFEL,1,0.0142,True,Other,feature,unknown
customerID,9351-LZYGF,1,0.0142,True,Other,feature,unknown
customerID,4366-CTOUZ,1,0.0142,True,Other,feature,unknown
customerID,6121-VZNQB,1,0.0142,True,Other,feature,unknown
customerID,7903-CMPEY,1,0.0142,True,Other,feature,unknown
customerID,1518-OMDIK,1,0.0142,True,Other,feature,unknown
customerID,6671-NGWON,1,0.0142,True,Other,feature,unknown
customerID,0595-ITUDF,1,0.0142,True,Other,feature,unknown
customerID,6996-KNSML,1,0.0142,True,Other,feature,unknown
customerID,1955-IBMMB,1,0.0142,True,Other,feature,unknown
customerID,0096-BXERS,1,0.0142,True,Other,feature,unknown
customerID,3806-YAZOV,1,0.0142,True,Other,feature,unknown
customerID,7998-ZLXWN,1,0.0142,True,Other,feature,unknown
customerID,6253-WRFHY,1,0.0142,True,Other,feature,unknown
customerID,9133-AYJZG,1,0.0142,True,Other,feature,unknown
customerID,2675-OTVVJ,1,0.0142,True,Other,feature,unknown
customerID,8680-CGLTP,1,0.0142,True,Other,feature,unknown
customerID,8430-TWCBX,1,0.0142,True,Other,feature,unknown
customerID,5018-GWURO,1,0.0142,True,Other,feature,unknown
customerID,6741-QRLUP,1,0.0142,True,Other,feature,unknown
customerID,4737-HOBAX,1,0.0142,True,Other,feature,unknown
customerID,0537-QYZZN,1,0.0142,True,Other,feature,unknown
customerID,3340-QBBFM,1,0.0142,True,Other,feature,unknown
customerID,1704-NRWYE,1,0.0142,True,Other,feature,unknown
customerID,2592-SEIFQ,1,0.0142,True,Other,feature,unknown
customerID,8200-KLNYW,1,0.0142,True,Other,feature,unknown
customerID,3372-CDXFJ,1,0.0142,True,Other,feature,unknown
customerID,4781-ZXYGU,1,0.0142,True,Other,feature,unknown
customerID,7632-YUTXB,1,0.0142,True,Other,feature,unknown
customerID,2718-YSKCS,1,0.0142,True,Other,feature,unknown
customerID,9896-UYMIE,1,0.0142,True,Other,feature,unknown
customerID,0853-NWIFK,1,0.0142,True,Other,feature,unknown
customerID,8212-CRQXP,1,0.0142,True,Other,feature,unknown
customerID,6980-CDGFC,1,0.0142,True,Other,feature,unknown
customerID,7691-XVTZH,1,0.0142,True,Other,feature,unknown
customerID,2520-SGTTA,1,0.0142,True,Other,feature,unknown
customerID,7481-ATQQS,1,0.0142,True,Other,feature,unknown
customerID,2277-VWCNI,1,0.0142,True,Other,feature,unknown
customerID,1088-CNNKB,1,0.0142,True,Other,feature,unknown
customerID,8642-GVWRF,1,0.0142,True,Other,feature,unknown
customerID,1930-BZLHI,1,0.0142,True,Other,feature,unknown
customerID,3400-ESFUW,1,0.0142,True,Other,feature,unknown
customerID,5868-YTYKS,1,0.0142,True,Other,feature,unknown
customerID,3525-DVKFN,1,0.0142,True,Other,feature,unknown
customerID,1482-OXZSY,1,0.0142,True,Other,feature,unknown
customerID,0377-JBKKT,1,0.0142,True,Other,feature,unknown
customerID,5778-BVOFB,1,0.0142,True,Other,feature,unknown
customerID,3373-YZZYM,1,0.0142,True,Other,feature,unknown
customerID,2057-ZBLPD,1,0.0142,True,Other,feature,unknown
customerID,0228-MAUWC,1,0.0142,True,Other,feature,unknown
customerID,5502-RLUYV,1,0.0142,True,Other,feature,unknown
customerID,0023-HGHWL,1,0.0142,True,Other,feature,unknown
customerID,7663-YJHSN,1,0.0142,True,Other,feature,unknown
customerID,4915-BFSXL,1,0.0142,True,Other,feature,unknown
customerID,3086-RUCRN,1,0.0142,True,Other,feature,unknown
customerID,5215-LNLDJ,1,0.0142,True,Other,feature,unknown
customerID,7576-JMYWV,1,0.0142,True,Other,feature,unknown
customerID,9039-RBEEE,1,0.0142,True,Other,feature,unknown
customerID,0257-KXZGU,1,0.0142,True,Other,feature,unknown
customerID,1307-ATKGB,1,0.0142,True,Other,feature,unknown
customerID,8417-FMLZI,1,0.0142,True,Other,feature,unknown
customerID,3714-XPXBW,1,0.0142,True,Other,feature,unknown
customerID,1850-AKQEP,1,0.0142,True,Other,feature,unknown
customerID,2824-DXNKN,1,0.0142,True,Other,feature,unknown
customerID,5227-JSCFE,1,0.0142,True,Other,feature,unknown
customerID,0848-ZGQIJ,1,0.0142,True,Other,feature,unknown
customerID,3621-CHYVB,1,0.0142,True,Other,feature,unknown
customerID,8042-RNLKO,1,0.0142,True,Other,feature,unknown
customerID,1792-UXAFY,1,0.0142,True,Other,feature,unknown
customerID,5372-FBKBN,1,0.0142,True,Other,feature,unknown
customerID,0420-TXVSG,1,0.0142,True,Other,feature,unknown
customerID,6217-TOWGS,1,0.0142,True,Other,feature,unknown
customerID,0515-YPMCW,1,0.0142,True,Other,feature,unknown
customerID,0378-XSZPU,1,0.0142,True,Other,feature,unknown
customerID,1045-LTCYT,1,0.0142,True,Other,feature,unknown
customerID,1544-JJMYL,1,0.0142,True,Other,feature,unknown
customerID,4636-JGAAI,1,0.0142,True,Other,feature,unknown
customerID,6874-SGLHU,1,0.0142,True,Other,feature,unknown
customerID,5951-AOFIH,1,0.0142,True,Other,feature,unknown
customerID,4729-XKASR,1,0.0142,True,Other,feature,unknown
customerID,3059-NGMXB,1,0.0142,True,Other,feature,unknown
customerID,8652-YHIYU,1,0.0142,True,Other,feature,unknown
customerID,5278-PNYOX,1,0.0142,True,Other,feature,unknown
customerID,5449-FIBXJ,1,0.0142,True,Other,feature,unknown
customerID,3486-HOOGQ,1,0.0142,True,Other,feature,unknown
customerID,5061-PBXFW,1,0.0142,True,Other,feature,unknown
customerID,8630-FJLIB,1,0.0142,True,Other,feature,unknown
customerID,3891-NLXJB,1,0.0142,True,Other,feature,unknown
customerID,4749-OJKQU,1,0.0142,True,Other,feature,unknown
customerID,0577-WHMEV,1,0.0142,True,Other,feature,unknown
customerID,5453-AXEPF,1,0.0142,True,Other,feature,unknown
customerID,3639-XJHKQ,1,0.0142,True,Other,feature,unknown
customerID,3716-LRGXK,1,0.0142,True,Other,feature,unknown
customerID,2263-SFSQZ,1,0.0142,True,Other,feature,unknown
customerID,9950-MTGYX,1,0.0142,True,Other,feature,unknown
customerID,3397-AVTKU,1,0.0142,True,Other,feature,unknown
customerID,4825-FUREZ,1,0.0142,True,Other,feature,unknown
customerID,9837-BMCLM,1,0.0142,True,Other,feature,unknown
customerID,2672-OJQZP,1,0.0142,True,Other,feature,unknown
customerID,0137-UDEUO,1,0.0142,True,Other,feature,unknown
customerID,3134-DSHVC,1,0.0142,True,Other,feature,unknown
customerID,6161-UUUTA,1,0.0142,True,Other,feature,unknown
customerID,7821-DPRQE,1,0.0142,True,Other,feature,unknown
customerID,6543-XRMYR,1,0.0142,True,Other,feature,unknown
customerID,2001-EWBQU,1,0.0142,True,Other,feature,unknown
customerID,4925-LMHOK,1,0.0142,True,Other,feature,unknown
customerID,1608-GMEWB,1,0.0142,True,Other,feature,unknown
customerID,6695-AMZUF,1,0.0142,True,Other,feature,unknown
customerID,1455-UGQVH,1,0.0142,True,Other,feature,unknown
customerID,8410-BGQXN,1,0.0142,True,Other,feature,unknown
customerID,8280-MQRQN,1,0.0142,True,Other,feature,unknown
customerID,1619-YWUBB,1,0.0142,True,Other,feature,unknown
customerID,7611-YKYTC,1,0.0142,True,Other,feature,unknown
customerID,2037-SGXHH,1,0.0142,True,Other,feature,unknown
customerID,3178-FESZO,1,0.0142,True,Other,feature,unknown
customerID,0365-GXEZS,1,0.0142,True,Other,feature,unknown
customerID,0082-OQIQY,1,0.0142,True,Other,feature,unknown
customerID,6087-MVHJH,1,0.0142,True,Other,feature,unknown
customerID,4603-JANFB,1,0.0142,True,Other,feature,unknown
customerID,3018-TFTSU,1,0.0142,True,Other,feature,unknown
customerID,3606-SBKRY,1,0.0142,True,Other,feature,unknown
customerID,4806-KEXQR,1,0.0142,True,Other,feature,unknown
customerID,0667-NSRGI,1,0.0142,True,Other,feature,unknown
customerID,7083-YNSKY,1,0.0142,True,Other,feature,unknown
customerID,6893-ODYYE,1,0.0142,True,Other,feature,unknown
customerID,8242-JSVBO,1,0.0142,True,Other,feature,unknown
customerID,2479-BRAMR,1,0.0142,True,Other,feature,unknown
customerID,9541-ZPSEA,1,0.0142,True,Other,feature,unknown
customerID,2665-NPTGL,1,0.0142,True,Other,feature,unknown
customerID,1139-WUOAH,1,0.0142,True,Other,feature,unknown
customerID,4693-VWVBO,1,0.0142,True,Other,feature,unknown
customerID,7434-SHXLS,1,0.0142,True,Other,feature,unknown
customerID,6937-GCDGQ,1,0.0142,True,Other,feature,unknown
customerID,0988-JRWWP,1,0.0142,True,Other,feature,unknown
customerID,5075-JSDKI,1,0.0142,True,Other,feature,unknown
customerID,7908-QCBCA,1,0.0142,True,Other,feature,unknown
customerID,8644-XYTSV,1,0.0142,True,Other,feature,unknown
customerID,6711-FLDFB,1,0.0142,True,Other,feature,unknown
customerID,3873-WOSBC,1,0.0142,True,Other,feature,unknown
customerID,7465-ZZRVX,1,0.0142,True,Other,feature,unknown
customerID,7975-JMZNT,1,0.0142,True,Other,feature,unknown
customerID,7251-XFOIL,1,0.0142,True,Other,feature,unknown
customerID,4116-IQRFR,1,0.0142,True,Other,feature,unknown
customerID,3714-JTVOV,1,0.0142,True,Other,feature,unknown
customerID,8259-DZLIZ,1,0.0142,True,Other,feature,unknown
customerID,0442-ZXKVS,1,0.0142,True,Other,feature,unknown
customerID,7853-WNZSY,1,0.0142,True,Other,feature,unknown
customerID,3120-FAZKD,1,0.0142,True,Other,feature,unknown
customerID,8606-OEGQZ,1,0.0142,True,Other,feature,unknown
customerID,0225-ZORZP,1,0.0142,True,Other,feature,unknown
customerID,4702-IOQDC,1,0.0142,True,Other,feature,unknown
customerID,9489-JMTTN,1,0.0142,True,Other,feature,unknown
customerID,0575-CUQOV,1,0.0142,True,Other,feature,unknown
customerID,0967-BMLBD,1,0.0142,True,Other,feature,unknown
customerID,6178-KFNHS,1,0.0142,True,Other,feature,unknown
customerID,2830-LEWOA,1,0.0142,True,Other,feature,unknown
customerID,5006-MXVRN,1,0.0142,True,Other,feature,unknown
customerID,1264-BYWMS,1,0.0142,True,Other,feature,unknown
customerID,9658-WYUFB,1,0.0142,True,Other,feature,unknown
customerID,8327-WKMIE,1,0.0142,True,Other,feature,unknown
customerID,6917-FIJHC,1,0.0142,True,Other,feature,unknown
customerID,5329-KRDTM,1,0.0142,True,Other,feature,unknown
customerID,7797-EJMDP,1,0.0142,True,Other,feature,unknown
customerID,3530-VWVGU,1,0.0142,True,Other,feature,unknown
customerID,2013-SGDXK,1,0.0142,True,Other,feature,unknown
customerID,6368-NWMCE,1,0.0142,True,Other,feature,unknown
customerID,3633-CDBUW,1,0.0142,True,Other,feature,unknown
customerID,0707-HOVVN,1,0.0142,True,Other,feature,unknown
customerID,8580-QVLOC,1,0.0142,True,Other,feature,unknown
customerID,3956-MGXOG,1,0.0142,True,Other,feature,unknown
customerID,9274-UARKJ,1,0.0142,True,Other,feature,unknown
customerID,4077-HWUYD,1,0.0142,True,Other,feature,unknown
customerID,2012-NWRPA,1,0.0142,True,Other,feature,unknown
customerID,8808-ELEHO,1,0.0142,True,Other,feature,unknown
customerID,0103-CSITQ,1,0.0142,True,Other,feature,unknown
customerID,3506-LCJDC,1,0.0142,True,Other,feature,unknown
customerID,8671-KKKOS,1,0.0142,True,Other,feature,unknown
customerID,7305-ZWMAJ,1,0.0142,True,Other,feature,unknown
customerID,9518-XXBXE,1,0.0142,True,Other,feature,unknown
customerID,3934-HXCFZ,1,0.0142,True,Other,feature,unknown
customerID,6578-KRMAW,1,0.0142,True,Other,feature,unknown
customerID,4860-IJUDE,1,0.0142,True,Other,feature,unknown
customerID,7666-WKRON,1,0.0142,True,Other,feature,unknown
customerID,9688-YGXVR,1,0.0142,True,Other,feature,unknown
customerID,0423-UDIJQ,1,0.0142,True,Other,feature,unknown
customerID,1945-XISKS,1,0.0142,True,Other,feature,unknown
customerID,4910-AQFFX,1,0.0142,True,Other,feature,unknown
customerID,2154-KVJFF,1,0.0142,True,Other,feature,unknown
customerID,5360-LJCNJ,1,0.0142,True,Other,feature,unknown
customerID,2607-FBDFF,1,0.0142,True,Other,feature,unknown
customerID,9647-ERGBE,1,0.0142,True,Other,feature,unknown
customerID,3428-XZMAZ,1,0.0142,True,Other,feature,unknown
customerID,1100-DDVRV,1,0.0142,True,Other,feature,unknown
customerID,0378-TOVMS,1,0.0142,True,Other,feature,unknown
customerID,4355-HBJHH,1,0.0142,True,Other,feature,unknown
customerID,6728-WYQBC,1,0.0142,True,Other,feature,unknown
customerID,9058-CBREO,1,0.0142,True,Other,feature,unknown
customerID,9029-FEGVJ,1,0.0142,True,Other,feature,unknown
customerID,7216-KAOID,1,0.0142,True,Other,feature,unknown
customerID,0318-QUUOB,1,0.0142,True,Other,feature,unknown
customerID,6145-NNPNO,1,0.0142,True,Other,feature,unknown
customerID,5520-FVEWJ,1,0.0142,True,Other,feature,unknown
customerID,5339-TJFEK,1,0.0142,True,Other,feature,unknown
customerID,5572-ZDXHY,1,0.0142,True,Other,feature,unknown
customerID,2074-GUHPQ,1,0.0142,True,Other,feature,unknown
customerID,4625-XMOYM,1,0.0142,True,Other,feature,unknown
customerID,5827-MWCZK,1,0.0142,True,Other,feature,unknown
customerID,1385-TQOZW,1,0.0142,True,Other,feature,unknown
customerID,5914-XRFQB,1,0.0142,True,Other,feature,unknown
customerID,4329-YPDDQ,1,0.0142,True,Other,feature,unknown
customerID,4804-NCPET,1,0.0142,True,Other,feature,unknown
customerID,3750-CKVKH,1,0.0142,True,Other,feature,unknown
customerID,5944-UGLLK,1,0.0142,True,Other,feature,unknown
customerID,8063-GBATB,1,0.0142,True,Other,feature,unknown
customerID,7787-BNTZM,1,0.0142,True,Other,feature,unknown
customerID,2252-ISRNH,1,0.0142,True,Other,feature,unknown
customerID,9415-TPKRV,1,0.0142,True,Other,feature,unknown
customerID,5322-TEUJK,1,0.0142,True,Other,feature,unknown
customerID,4547-KQRTM,1,0.0142,True,Other,feature,unknown
customerID,4877-EVATK,1,0.0142,True,Other,feature,unknown
customerID,1866-DIOQZ,1,0.0142,True,Other,feature,unknown
customerID,8375-KVTHK,1,0.0142,True,Other,feature,unknown
customerID,2697-NQBPF,1,0.0142,True,Other,feature,unknown
customerID,3709-OIJEA,1,0.0142,True,Other,feature,unknown
customerID,7639-SUPCW,1,0.0142,True,Other,feature,unknown
customerID,1386-ZIKUV,1,0.0142,True,Other,feature,unknown
customerID,0599-XNYDO,1,0.0142,True,Other,feature,unknown
customerID,6377-WHAOX,1,0.0142,True,Other,feature,unknown
customerID,6855-VLGOS,1,0.0142,True,Other,feature,unknown
customerID,8999-XXGNS,1,0.0142,True,Other,feature,unknown
customerID,8746-OQQRW,1,0.0142,True,Other,feature,unknown
customerID,3181-MIZBN,1,0.0142,True,Other,feature,unknown
customerID,0471-ARVMX,1,0.0142,True,Other,feature,unknown
customerID,7766-CLTIC,1,0.0142,True,Other,feature,unknown
customerID,5650-YLIBA,1,0.0142,True,Other,feature,unknown
customerID,0825-CPPQH,1,0.0142,True,Other,feature,unknown
customerID,9084-OAYKL,1,0.0142,True,Other,feature,unknown
customerID,6122-LJADA,1,0.0142,True,Other,feature,unknown
customerID,2400-XIWIO,1,0.0142,True,Other,feature,unknown
customerID,7524-VRLPL,1,0.0142,True,Other,feature,unknown
customerID,1069-XAIEM,1,0.0142,True,Other,feature,unknown
customerID,7569-NMZYQ,1,0.0142,True,Other,feature,unknown
customerID,5201-USSQZ,1,0.0142,True,Other,feature,unknown
customerID,2105-PHWON,1,0.0142,True,Other,feature,unknown
customerID,1494-EJZDW,1,0.0142,True,Other,feature,unknown
customerID,4884-TVUQF,1,0.0142,True,Other,feature,unknown
customerID,8003-EWNDZ,1,0.0142,True,Other,feature,unknown
customerID,1897-RCFUM,1,0.0142,True,Other,feature,unknown
customerID,9256-JTBNZ,1,0.0142,True,Other,feature,unknown
customerID,4658-HCOHW,1,0.0142,True,Other,feature,unknown
customerID,2211-RMNHO,1,0.0142,True,Other,feature,unknown
customerID,2432-TFSMK,1,0.0142,True,Other,feature,unknown
